Qwen/Qwen3-Reranker-4B	22e683669bc0f0bd69640a1354a6d0aebcfeede5	model-00002-of-00002.safetensors	3984833200	78946d22b7f6456ea7a5358dbdf3982de36c5bac1f166a5fd58e18e31db8048a
Qwen/Qwen3-Reranker-4B	22e683669bc0f0bd69640a1354a6d0aebcfeede5	tokenizer.json	11422654	aeb13307a71acd8fe81861d94ad54ab689df773318809eed3cbe794b4492dae4
Qwen/Qwen3-Reranker-8B	77d193c791ed757ca307ee72715aa132723da912	model-00001-of-00005.safetensors	4027618768	22cdfea4a13b7b3e866573800eeeb638fc38962940adf631d06dc03befed047a
Qwen/Qwen3-Reranker-8B	77d193c791ed757ca307ee72715aa132723da912	model-00002-of-00005.safetensors	4060268160	d2163b74137e35b4614bd2aa5bf27bcb07de4ca61c6962495feb968385eb0df8
Qwen/Qwen3-Reranker-8B	77d193c791ed757ca307ee72715aa132723da912	model-00003-of-00005.safetensors	4043508680	a5038caa78c817e8acce6806104869675938a33fd4e60ed038e9931d390d6989
Qwen/Qwen3-Reranker-8B	77d193c791ed757ca307ee72715aa132723da912	model-00004-of-00005.safetensors	3003274088	247f85538c5996d4c296291b0e4004f618c9b17ca8cdc25d1fc726567eb15803
Qwen/Qwen3-Reranker-8B	77d193c791ed757ca307ee72715aa132723da912	model-00005-of-00005.safetensors	1242472576	8ba41b93c2e4ec8339ad16b000bc977fde196aeac054956cbfc8c0186ee6d4cf
Qwen/Qwen3-Reranker-8B	77d193c791ed757ca307ee72715aa132723da912	tokenizer.json	11422654	aeb13307a71acd8fe81861d94ad54ab689df773318809eed3cbe794b4492dae4
Qwen/Qwen3-TTS-12Hz-1.7B-Base	fd4b254389122332181a7c3db7f27e918eec64e3	model.safetensors	3857413744	38fc7fc51c5e776e840414b6fd443962e9411b9654888fd7913e4da643cb857c
Qwen/Qwen3-TTS-12Hz-1.7B-Base	fd4b254389122332181a7c3db7f27e918eec64e3	speech_tokenizer/model.safetensors	682293092	836b7b357f5ea43e889936a3709af68dfe3751881acefe4ecf0dbd30ba571258
Qwen/Qwen3-TTS-12Hz-1.7B-CustomVoice	0c0e3051f131929182e2c023b9537f8b1c68adfe	model.safetensors	3833402552	38b1d5971bdbd982b561cccec982669a53b0537c3cf5e9bd4778ed07bb2f5137
Qwen/Qwen3-TTS-12Hz-1.7B-CustomVoice	0c0e3051f131929182e2c023b9537f8b1c68adfe	speech_tokenizer/model.safetensors	682293092	836b7b357f5ea43e889936a3709af68dfe3751881acefe4ecf0dbd30ba571258
Qwen/Qwen3-TTS-Tokenizer-12Hz	7dd38ad4e9bad454aae9cd937d0cd577604fe229	model.safetensors	682293092	836b7b357f5ea43e889936a3709af68dfe3751881acefe4ecf0dbd30ba571258
ggml-org/HunyuanOCR-GGUF	8e070c9ad79e4ca97a9b4daa2f1ce17e8759afb1	HunyuanOCR-Q8_0.gguf	577949408	cdafc794cafeae377868d7a40a70e282a737e39abe77c0d8b73614447b364a21
ggml-org/HunyuanOCR-GGUF	8e070c9ad79e4ca97a9b4daa2f1ce17e8759afb1	HunyuanOCR-bf16.gguf	1083218528	a160215620dbd0ab43ec6faa28259654fd24c929953aa97c765176f7c0363217
ggml-org/HunyuanOCR-GGUF	8e070c9ad79e4ca97a9b4daa2f1ce17e8759afb1	mmproj-HunyuanOCR-Q8_0.gguf	732938240	b77913164ff73d4c0dc4d994e236ed72bacbbe5c5db1ec9b2828627b46c32804
ggml-org/HunyuanOCR-GGUF	8e070c9ad79e4ca97a9b4daa2f1ce17e8759afb1	mmproj-HunyuanOCR-bf16.gguf	997235840	46401739a91d0778d86369bb952db685b215512d61a941c3b859f337f6014fcd
ggml-org/Qwen2.5-Coder-3B-Instruct-Q8_0-GGUF	4944a3e9ecbaacda76873e9577d038400413772c	qwen2.5-coder-3b-instruct-q8_0.gguf	3285476320	691c4400ab952b4196f667e01e521a48fe9571f0cb8e4a7f2cd084d07fd99d71
ggml-org/Qwen2.5-Coder-7B-Q8_0-GGUF	bca77e0a8c88fc224882bcc404170c3ef17efacc	qwen2.5-coder-7b-q8_0.gguf	8098525600	0ef48dc94a3c551a6736ac2601de38413dc9aa9318534b16e8baee08290a4aaf
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	assets/HyOCR_1_5_teaser.png	1713948	ec7042ae514e22c3b422ba7ad960b61e2ea3a585c6559ed2259b22de2302874f
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	dflash/model.safetensors	362867640	9b189f2c0d2b0251d697c19790c2a9b5416da5fc2981edfaab9673ac76b5d513
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	model.safetensors	2239932512	632a1e082c4dd5a3284cf1ffcdba2fdaa06f435762c58c2f34aff0f3bd6c0249
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	v1.0/model-00001-of-00004.safetensors	439600816	e7a0f4cb7fdfe4dc2686f8554310a34b4859ae464ec948f89d954318e382382d
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	v1.0/model-00002-of-00004.safetensors	453346288	fbfd70bed291d7920c65aacf4f07c8ea55e60dda253a529860880c5a7e4c00bd
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	v1.0/model-00003-of-00004.safetensors	461590008	53d0b9f9a85aa21b3454f16f19845294fff7bab8e13aeaf3f7992b85fd35c473
tencent/HunyuanOCR	47644ecc4fc854efa4f505155158831f36773ee4	v1.0/model-00004-of-00004.safetensors	637958736	fd82d09583ee16037f04532808d0f00332301fc6ed18aa0b75b902fa014402aa
